1.094723790884017944e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-8.868928551673889160e-01,5.391334295272827148e-01,5.391334295272827148e-01,1.021387815475463867e+00,1.896418184041976929e-01,1.896418184041976929e-01,-1.021387815475463867e+00,-1.896418184041976929e-01,-1.896418184041976929e-01,-1.094723567366600037e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.868928551673889160e-01,-5.391335487365722656e-01,-5.391335487365722656e-01
4.731321707367897034e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-8.310788273811340332e-01,5.827473402023315430e-01,5.827473402023315430e-01,1.021667003631591797e+00,8.928151428699493408e-02,8.928151428699493408e-02,-1.021667003631591797e+00,-8.928151428699493408e-02,-8.928151428699493408e-02,-4.731320217251777649e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.310802578926086426e-01,-5.827474594116210938e-01,-5.827474594116210938e-01
-1.545002777129411697e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-7.680805921554565430e-01,6.251024603843688965e-01,6.251024603843688965e-01,1.020636200904846191e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.020636200904846191e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.545004080981016159e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.680805921554565430e-01,-6.251025199890136719e-01,-6.251025199890136719e-01
-7.839217036962509155e-02,-0.000000000000000000e+00,-0.000000000000000000e+00,-6.989712715148925781e-01,6.660174131393432617e-01,6.660174131393432617e-01,1.018714427947998047e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.018714427947998047e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.839217782020568848e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.989712715148925781e-01,-6.660174727439880371e-01,-6.660174727439880371e-01
-1.412033587694168091e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-6.247663497924804688e-01,7.053185105323791504e-01,7.053185105323791504e-01,1.015671014785766602e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.015671014785766602e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.412033736705780029e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.247663497924804688e-01,-7.053185105323791504e-01,-7.053185105323791504e-01
-2.036025524139404297e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-5.464367866516113281e-01,7.428358793258666992e-01,7.428358793258666992e-01,1.011305212974548340e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.011305212974548340e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.036026418209075928e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.464367866516113281e-01,-7.428362965583801270e-01,-7.428362965583801270e-01
-2.653200924396514893e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-4.648945033550262451e-01,7.784084081649780273e-01,7.784084081649780273e-01,1.005453467369079590e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.005453467369079590e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.653200924396514893e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.648944735527038574e-01,-7.784084081649780273e-01,-7.784084081649780273e-01
-3.260930478572845459e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-3.809893131256103516e-01,8.118817806243896484e-01,8.118817806243896484e-01,9.979687333106994629e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.979687333106994629e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.260930478572845459e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.809893727302551270e-01,-8.118816018104553223e-01,-8.118816018104553223e-01
-3.856662213802337646e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.955092191696166992e-01,8.431103229522705078e-01,8.431103229522705078e-01,9.887150526046752930e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.887150526046752930e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.856662213802337646e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.955092787742614746e-01,-8.431124687194824219e-01,-8.431124687194824219e-01
-4.437913298606872559e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-2.091813832521438599e-01,8.719589710235595703e-01,8.719589710235595703e-01,9.775677919387817383e-01,-0.000000000000000000e+00,-0.000000000000000000e+00,-9.775677919387817383e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.437913298606872559e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.091814875602722168e-01,-8.719589114189147949e-01,-8.719589114189147949e-01
